#,Timestamp,Temp_C,Voltage_V,Current_A,Power_W,Relay,Step,State,PID_Output
566,2026-06-02 20:31:43,28.4000,12.00,1.201,9.260,B,#5,APPROACH,2.639A/B
567,2026-06-02 20:31:45,28.6500,12.00,1.201,9.260,B,#5,APPROACH,2.682A/B
568,2026-06-02 20:31:47,28.9000,12.00,1.380,16.392,B,#5,APPROACH,2.707A/B
569,2026-06-02 20:31:49,29.1750,12.00,1.380,16.392,B,#5,HOLDING,1.000A/B
570,2026-06-02 20:31:51,29.4375,12.00,1.380,16.392,OFF,#5,HOLDING,0.000A/OFF
571,2026-06-02 20:31:52,29.7125,12.00,1.380,16.392,OFF,#5,HOLDING,0.000A/OFF
572,2026-06-02 20:31:53,29.7125,12.00,1.380,16.392,OFF,#5,HOLDING,0.000A/OFF
573,2026-06-02 20:31:54,29.9625,12.00,0.000,16.392,OFF,#5,HOLDING,0.000A/OFF
574,2026-06-02 20:31:55,29.9625,12.00,0.000,0.000,OFF,#5,HOLDING,0.000A/OFF
575,2026-06-02 20:31:56,30.2125,12.00,0.000,0.000,OFF,#5,HOLDING,0.000A/OFF
576,2026-06-02 20:31:57,30.2125,12.00,0.000,0.000,OFF,#5,HOLDING,0.000A/OFF
577,2026-06-02 20:31:58,30.4875,12.00,0.000,0.000,OFF,#5,HOLDING,0.000A/OFF
578,2026-06-02 20:31:59,30.4875,12.00,0.000,0.000,OFF,#5,HOLDING,0.000A/OFF
579,2026-06-02 20:32:00,30.7125,12.00,0.000,0.000,OFF,#5,HOLDING,0.000A/OFF
580,2026-06-02 20:32:01,30.7125,12.00,0.000,0.000,OFF,#5,HOLDING,0.000A/OFF
581,2026-06-02 20:32:02,30.9000,12.00,0.000,0.000,A,#5,HOLDING,0.117A/A
582,2026-06-02 20:32:04,31.1000,12.00,0.000,0.000,A,#5,HOLDING,0.195A/A
583,2026-06-02 20:32:06,31.2375,0.81,0.000,0.000,A,#5,HOLDING,0.262A/A
584,2026-06-02 20:32:08,31.3625,0.81,0.226,0.403,A,#5,HOLDING,0.297A/A
585,2026-06-02 20:32:10,31.4500,0.81,0.226,0.403,A,#5,HOLDING,0.358A/A
586,2026-06-02 20:32:12,31.5250,0.81,0.226,0.403,A,#5,HOLDING,0.405A/A
587,2026-06-02 20:32:14,31.5625,2.88,0.226,0.403,A,#5,HOLDING,0.456A/A
588,2026-06-02 20:32:15,31.6125,2.88,0.432,1.550,A,#5,HOLDING,0.516A/A
589,2026-06-02 20:32:18,31.6250,2.88,0.432,1.550,A,#5,HOLDING,0.585A/A
590,2026-06-02 20:32:19,31.6000,2.88,0.432,1.550,A,#5,HOLDING,0.628A/A
591,2026-06-02 20:32:21,31.6250,4.78,0.432,1.550,A,#5,HOLDING,0.687A/A
592,2026-06-02 20:32:23,31.5750,4.78,0.687,3.771,A,#5,HOLDING,0.736A/A
593,2026-06-02 20:32:25,31.5250,4.78,0.687,3.771,A,#5,HOLDING,0.805A/A
594,2026-06-02 20:32:27,31.4250,4.78,0.687,3.771,A,#5,HOLDING,0.831A/A
595,2026-06-02 20:32:29,31.3625,6.58,0.687,3.771,A,#5,HOLDING,0.877A/A
596,2026-06-02 20:32:31,31.2625,6.58,0.877,6.270,A,#5,HOLDING,0.913A/A
597,2026-06-02 20:32:33,31.1375,6.58,0.877,6.270,A,#5,HOLDING,0.962A/A
598,2026-06-02 20:32:35,31.0125,6.58,0.877,6.270,A,#5,HOLDING,0.980A/A
599,2026-06-02 20:32:37,30.8875,7.91,0.877,6.270,A,#5,HOLDING,0.961A/A
600,2026-06-02 20:32:38,30.6875,7.91,0.961,7.668,A,#5,HOLDING,0.977A/A
601,2026-06-02 20:32:41,30.5250,7.91,0.961,7.668,A,#5,HOLDING,1.004A/A
602,2026-06-02 20:32:42,30.3750,7.91,0.961,7.668,A,#5,HOLDING,1.012A/A
603,2026-06-02 20:32:44,30.2000,8.34,0.961,7.668,A,#5,HOLDING,1.022A/A
604,2026-06-02 20:32:46,30.0000,8.34,1.022,8.758,A,#5,HOLDING,1.016A/A
605,2026-06-02 20:32:48,29.7625,8.34,1.022,8.758,A,#5,HOLDING,1.000A/A
606,2026-06-02 20:32:50,29.5625,8.34,1.022,8.758,A,#5,HOLDING,0.996A/A
607,2026-06-02 20:32:52,29.3875,8.27,1.022,8.758,A,#5,HOLDING,0.975A/A
608,2026-06-02 20:32:54,29.1375,8.27,0.975,8.160,A,#5,HOLDING,0.936A/A
609,2026-06-02 20:32:56,28.9500,8.27,0.975,8.160,A,#5,HOLDING,0.841A/A
610,2026-06-02 20:32:58,28.7000,8.27,0.975,8.160,A,#5,HOLDING,0.775A/A
611,2026-06-02 20:32:59,28.5000,6.81,0.975,8.160,A,#5,HOLDING,0.713A/A
612,2026-06-02 20:33:01,28.3000,6.81,0.713,4.634,A,#5,HOLDING,0.634A/A
613,2026-06-02 20:33:04,28.0750,6.81,0.713,4.634,A,#5,HOLDING,0.543A/A
614,2026-06-02 20:33:05,27.8500,6.81,0.713,4.634,A,#5,HOLDING,0.455A/A
615,2026-06-02 20:33:07,27.6250,4.57,0.713,4.634,A,#5,HOLDING,0.352A/A
616,2026-06-02 20:33:09,27.4250,4.57,0.402,1.330,A,#5,HOLDING,0.244A/A
617,2026-06-02 20:33:11,27.2250,4.57,0.402,1.330,A,#5,HOLDING,0.111A/A
618,2026-06-02 20:33:13,27.0000,4.57,0.402,1.330,OFF,#5,HOLDING,0.000A/OFF
619,2026-06-02 20:33:14,27.0000,4.57,0.402,1.330,OFF,#5,HOLDING,0.000A/OFF
620,2026-06-02 20:33:15,26.8625,12.00,0.402,1.330,OFF,#5,HOLDING,0.000A/OFF
621,2026-06-02 20:33:16,26.8625,12.00,1.503,0.000,B,#5,HOLDING,0.132A/B
622,2026-06-02 20:33:18,26.5125,12.00,1.503,0.000,B,#5,HOLDING,0.314A/B
623,2026-06-02 20:33:20,26.5125,12.00,1.503,0.000,B,#5,HOLDING,0.416A/B
624,2026-06-02 20:33:22,26.3125,3.04,1.503,0.000,B,#5,HOLDING,0.569A/B
625,2026-06-02 20:33:23,26.1750,3.04,0.489,2.503,B,#5,HOLDING,0.711A/B
626,2026-06-02 20:33:26,25.9250,3.04,0.489,2.503,B,#5,HOLDING,0.923A/B
627,2026-06-02 20:33:27,25.9250,3.04,0.489,2.503,B,#5,HOLDING,1.000A/B
628,2026-06-02 20:33:29,25.8250,7.67,0.489,2.503,B,#5,HOLDING,1.050A/B
629,2026-06-02 20:33:31,25.7750,7.67,1.026,8.725,B,#5,HOLDING,1.202A/B
630,2026-06-02 20:33:33,25.6625,7.67,1.026,8.725,B,#5,HOLDING,1.416A/B
631,2026-06-02 20:33:35,25.6625,7.67,1.026,8.725,B,#5,HOLDING,1.500A/B
632,2026-06-02 20:33:37,25.6625,11.35,1.026,8.725,B,#5,HOLDING,1.548A/B
633,2026-06-02 20:33:39,25.6875,11.35,1.548,18.540,B,#5,HOLDING,1.000A/B
634,2026-06-02 20:33:41,25.6875,11.35,1.548,18.540,B,#5,HOLDING,1.700A/B
635,2026-06-02 20:33:43,25.7625,11.35,1.548,18.540,B,#5,HOLDING,1.827A/B
636,2026-06-02 20:33:44,25.8375,12.00,1.548,18.540,B,#5,HOLDING,1.000A/B
637,2026-06-02 20:33:46,25.9250,12.00,1.263,8.590,B,#5,HOLDING,1.000A/B
638,2026-06-02 20:33:49,26.0750,12.00,1.263,8.590,B,#5,HOLDING,1.000A/B
639,2026-06-02 20:33:50,26.2375,12.00,1.263,8.590,B,#5,HOLDING,1.946A/B
640,2026-06-02 20:33:52,26.3625,12.00,1.263,8.590,B,#5,HOLDING,1.500A/B
641,2026-06-02 20:33:54,26.5500,12.00,1.487,17.616,B,#5,HOLDING,2.063A/B
642,2026-06-02 20:33:56,26.7000,12.00,1.487,17.616,B,#5,HOLDING,2.000A/B
643,2026-06-02 20:33:58,26.8625,12.00,1.487,17.616,B,#5,HOLDING,2.204A/B
644,2026-06-02 20:34:00,27.0625,12.00,1.487,17.616,B,#5,HOLDING,1.500A/B
645,2026-06-02 20:34:02,27.2750,12.00,1.434,17.028,B,#5,HOLDING,2.242A/B
646,2026-06-02 20:34:04,27.4750,12.00,1.434,17.028,B,#5,HOLDING,2.357A/B
647,2026-06-02 20:34:06,27.7375,12.00,1.434,17.028,B,#5,HOLDING,2.405A/B
648,2026-06-02 20:34:07,27.9625,12.00,1.434,17.028,B,#5,HOLDING,2.469A/B
649,2026-06-02 20:34:09,28.2250,12.00,1.403,16.632,B,#5,HOLDING,1.000A/B
650,2026-06-02 20:34:12,28.5000,12.00,1.403,16.632,B,#5,HOLDING,2.507A/B
651,2026-06-02 20:34:13,28.7125,12.00,1.403,16.632,B,#5,HOLDING,2.000A/B
652,2026-06-02 20:34:15,28.9625,12.00,1.403,16.632,B,#5,HOLDING,2.526A/B
653,2026-06-02 20:34:17,29.2375,12.00,1.382,16.404,B,#5,HOLDING,1.500A/B
654,2026-06-02 20:34:19,29.4875,12.00,1.382,16.404,B,#5,HOLDING,2.500A/B
655,2026-06-02 20:34:21,29.7250,12.00,1.382,16.404,B,#5,HOLDING,2.000A/B
656,2026-06-02 20:34:23,30.0250,12.00,1.382,16.404,B,#5,HOLDING,2.000A/B
657,2026-06-02 20:34:24,30.2500,12.00,1.362,16.176,B,#5,HOLDING,2.000A/B
658,2026-06-02 20:34:27,30.5250,12.00,1.362,16.176,B,#5,HOLDING,2.501A/B
659,2026-06-02 20:34:28,30.7750,12.00,1.362,16.176,B,#5,HOLDING,2.476A/B
660,2026-06-02 20:34:30,31.0250,12.00,1.362,16.176,B,#5,HOLDING,1.500A/B
661,2026-06-02 20:34:32,31.2750,12.00,1.345,15.984,B,#5,HOLDING,2.366A/B
662,2026-06-02 20:34:35,31.5250,12.00,1.345,15.984,B,#5,HOLDING,1.500A/B
663,2026-06-02 20:34:36,31.7750,12.00,1.345,15.984,B,#5,HOLDING,1.000A/B
664,2026-06-02 20:34:38,32.0250,9.48,1.345,15.984,B,#5,HOLDING,2.000A/B
665,2026-06-02 20:34:40,32.2750,9.48,1.336,15.888,B,#5,HOLDING,2.238A/B
666,2026-06-02 20:34:42,32.5000,9.48,1.336,15.888,B,#5,HOLDING,1.000A/B
667,2026-06-02 20:34:44,32.7375,9.48,1.336,15.888,B,#5,HOLDING,1.500A/B
668,2026-06-02 20:34:46,32.9375,12.00,1.336,15.888,B,#5,HOLDING,1.500A/B
669,2026-06-02 20:34:47,33.1500,12.00,1.326,15.732,B,#5,HOLDING,1.000A/B
670,2026-06-02 20:34:50,33.3750,12.00,1.326,15.732,B,#5,HOLDING,1.000A/B
671,2026-06-02 20:34:51,33.5500,12.00,1.326,15.732,B,#5,HOLDING,1.500A/B
672,2026-06-02 20:34:53,33.7500,12.00,1.326,15.732,B,#5,HOLDING,2.000A/B
673,2026-06-02 20:34:55,33.9375,12.00,1.318,15.672,B,#5,HOLDING,1.500A/B
674,2026-06-02 20:34:57,34.1625,12.00,1.318,15.672,B,#5,HOLDING,2.000A/B
675,2026-06-02 20:34:59,34.3625,12.00,1.318,15.672,B,#5,HOLDING,2.077A/B
676,2026-06-02 20:35:01,34.5625,12.00,1.318,15.672,B,#5,HOLDING,1.897A/B
677,2026-06-02 20:35:03,34.7375,12.00,1.312,15.600,B,#5,HOLDING,1.712A/B
678,2026-06-02 20:35:05,34.9375,12.00,1.312,15.600,B,#5,HOLDING,1.471A/B
679,2026-06-02 20:35:07,35.1250,12.00,1.312,15.600,B,#5,HOLDING,1.297A/B
680,2026-06-02 20:35:09,35.3250,11.73,1.312,15.600,B,#5,HOLDING,1.089A/B
681,2026-06-02 20:35:10,35.5000,11.73,1.089,11.423,B,#5,HOLDING,0.878A/B
682,2026-06-02 20:35:13,35.7250,11.73,1.089,11.423,B,#5,HOLDING,0.598A/B
683,2026-06-02 20:35:14,35.8750,11.73,1.089,11.423,B,#5,HOLDING,0.405A/B
684,2026-06-02 20:35:16,36.0750,5.17,1.089,11.423,B,#5,HOLDING,0.170A/B
685,2026-06-02 20:35:18,36.2375,5.17,0.170,11.423,OFF,#5,HOLDING,0.000A/OFF
686,2026-06-02 20:35:19,36.3875,5.17,0.170,0.554,OFF,#5,HOLDING,0.208A/A
687,2026-06-02 20:35:21,36.3875,5.17,0.170,0.554,A,#5,HOLDING,0.397A/A
688,2026-06-02 20:35:22,36.5375,5.17,0.170,0.554,A,#5,HOLDING,0.614A/A
689,2026-06-02 20:35:24,36.6625,3.69,0.170,0.554,A,#5,HOLDING,0.862A/A
690,2026-06-02 20:35:26,36.7625,3.69,0.862,5.154,A,#5,HOLDING,1.118A/A
691,2026-06-02 20:35:28,36.8375,3.69,0.862,5.154,A,#5,HOLDING,1.440A/A
692,2026-06-02 20:35:30,36.8750,3.69,0.862,5.154,A,#5,HOLDING,1.658A/A
693,2026-06-02 20:35:32,36.8250,11.75,0.862,5.154,A,#5,HOLDING,1.000A/A
694,2026-06-02 20:35:33,36.8250,11.75,1.323,7.470,A,#5,HOLDING,1.000A/A
695,2026-06-02 20:35:36,36.7250,11.75,1.323,7.470,A,#5,HOLDING,1.891A/A
696,2026-06-02 20:35:37,36.6375,11.75,1.323,7.470,A,#5,HOLDING,2.000A/A
697,2026-06-02 20:35:39,36.4875,12.00,1.323,7.470,A,#5,HOLDING,2.082A/A
698,2026-06-02 20:35:41,36.3250,12.00,1.597,18.924,A,#5,HOLDING,1.000A/A
699,2026-06-02 20:35:43,36.1250,12.00,1.597,18.924,A,#5,HOLDING,1.500A/A
700,2026-06-02 20:35:45,35.9500,12.00,1.597,18.924,A,#5,HOLDING,2.280A/A
701,2026-06-02 20:35:47,35.7000,12.00,1.597,18.924,A,#5,HOLDING,2.000A/A
702,2026-06-02 20:35:49,35.4750,12.00,1.545,18.336,A,#5,HOLDING,1.500A/A
703,2026-06-02 20:35:51,35.2250,12.00,1.545,18.336,A,#5,HOLDING,2.452A/A
704,2026-06-02 20:35:53,34.9750,12.00,1.545,18.336,A,#5,HOLDING,1.000A/A
705,2026-06-02 20:35:55,34.7000,8.28,1.545,18.336,A,#5,HOLDING,2.581A/A
706,2026-06-02 20:35:56,34.4125,8.28,1.252,17.844,A,#5,HOLDING,2.725A/A
707,2026-06-02 20:35:59,34.1125,8.28,1.252,17.844,A,#5,HOLDING,2.907A/A
708,2026-06-02 20:36:00,33.8375,8.28,1.252,17.844,A,#5,HOLDING,2.500A/A
709,2026-06-02 20:36:02,33.4875,12.00,1.252,17.844,A,#5,HOLDING,2.996A/A
710,2026-06-02 20:36:04,33.1625,12.00,1.469,17.424,A,#5,HOLDING,3.000A/A
711,2026-06-02 20:36:06,32.8625,12.00,1.469,17.424,A,#5,HOLDING,2.000A/A
712,2026-06-02 20:36:08,32.5250,12.00,1.469,17.424,A,#5,HOLDING,2.991A/A
713,2026-06-02 20:36:10,32.2000,12.00,1.469,17.424,A,#5,HOLDING,2.000A/A
714,2026-06-02 20:36:12,31.9000,12.00,1.445,17.208,A,#5,HOLDING,2.989A/A
715,2026-06-02 20:36:14,31.5750,12.00,1.445,17.208,A,#5,HOLDING,2.989A/A
716,2026-06-02 20:36:16,31.2750,12.00,1.445,17.208,A,#5,HOLDING,1.000A/A
717,2026-06-02 20:36:17,30.9250,8.80,1.445,17.208,A,#5,HOLDING,1.000A/A
718,2026-06-02 20:36:19,30.6125,8.80,1.000,8.970,A,#5,HOLDING,1.500A/A
719,2026-06-02 20:36:22,30.2875,8.80,1.000,8.970,A,#5,HOLDING,1.000A/A
720,2026-06-02 20:36:23,29.9625,8.80,1.000,8.970,A,#5,HOLDING,1.500A/A
721,2026-06-02 20:36:25,29.6625,12.00,1.000,8.970,A,#5,HOLDING,2.914A/A
722,2026-06-02 20:36:27,29.3500,12.00,1.428,16.992,A,#5,HOLDING,2.882A/A
723,2026-06-02 20:36:29,29.0750,12.00,1.428,16.992,A,#5,HOLDING,2.852A/A
724,2026-06-02 20:36:31,28.7750,12.00,1.428,16.992,A,#5,HOLDING,1.000A/A
725,2026-06-02 20:36:33,28.5000,8.87,1.428,16.992,A,#5,HOLDING,2.500A/A
726,2026-06-02 20:36:35,28.1875,8.87,1.425,16.896,A,#5,HOLDING,2.000A/A
727,2026-06-02 20:36:37,27.8875,8.87,1.425,16.896,A,#5,HOLDING,2.500A/A
728,2026-06-02 20:36:38,27.6500,8.87,1.425,16.896,A,#5,HOLDING,1.000A/A
729,2026-06-02 20:36:40,27.3750,8.96,1.425,16.896,A,#5,HOLDING,1.500A/A
730,2026-06-02 20:36:42,27.1250,8.96,1.211,16.944,A,#5,HOLDING,2.500A/A
731,2026-06-02 20:36:45,26.8250,8.96,1.211,16.944,A,#5,HOLDING,2.000A/A
732,2026-06-02 20:36:46,26.6250,8.96,1.211,16.944,A,#5,HOLDING,2.500A/A
733,2026-06-02 20:36:48,26.3250,12.00,1.211,16.944,A,#5,HOLDING,2.500A/A
734,2026-06-02 20:36:50,26.0625,12.00,1.414,16.824,A,#5,HOLDING,2.668A/A
735,2026-06-02 20:36:52,25.8375,12.00,1.414,16.824,A,#5,HOLDING,1.000A/A
736,2026-06-02 20:36:54,25.6000,12.00,1.414,16.824,A,#5,HOLDING,2.000A/A
737,2026-06-02 20:36:56,25.3500,12.00,1.414,16.824,A,#5,HOLDING,1.500A/A
738,2026-06-02 20:36:57,25.1250,12.00,1.410,16.800,A,#5,HOLDING,2.426A/A
739,2026-06-02 20:37:00,24.8750,12.00,1.410,16.800,A,#5,HOLDING,2.172A/A
740,2026-06-02 20:37:01,24.6625,12.00,1.410,16.800,A,#5,HOLDING,1.992A/A
741,2026-06-02 20:37:03,24.4375,12.00,1.410,16.800,A,#5,HOLDING,1.774A/A
742,2026-06-02 20:37:05,24.2625,12.00,1.406,16.716,A,#5,HOLDING,1.500A/A
743,2026-06-02 20:37:07,24.0625,12.00,1.406,16.716,A,#5,HOLDING,1.548A/A
744,2026-06-02 20:37:09,23.8250,12.00,1.406,16.716,A,#5,HOLDING,1.000A/A
745,2026-06-02 20:37:11,23.6250,9.04,1.406,16.716,A,#5,HOLDING,1.000A/A
746,2026-06-02 20:37:13,23.4125,9.04,1.000,9.240,A,#5,HOLDING,1.313A/A
747,2026-06-02 20:37:15,23.2375,9.04,1.000,9.240,A,#1,APPROACH,0.512A/A
748,2026-06-02 20:37:17,23.0500,9.04,1.000,9.240,A,#1,APPROACH,0.708A/A
749,2026-06-02 20:37:19,22.8750,9.04,1.000,9.240,A,#1,APPROACH,0.904A/A
750,2026-06-02 20:37:22,22.5000,9.58,0.904,9.240,A,#1,APPROACH,1.065A/A
751,2026-06-02 20:37:23,22.5000,9.58,0.904,10.170,A,#1,APPROACH,1.236A/A
752,2026-06-02 20:37:25,22.3875,9.58,0.904,10.170,A,#1,APPROACH,1.000A/A
753,2026-06-02 20:37:26,22.2375,9.58,0.904,10.170,A,#1,APPROACH,1.367A/A
754,2026-06-02 20:37:28,22.0750,11.38,0.904,10.170,A,#1,APPROACH,1.000A/A
755,2026-06-02 20:37:30,21.9250,11.38,1.043,9.070,A,#1,APPROACH,1.497A/A
756,2026-06-02 20:37:33,21.8250,11.38,1.043,9.070,A,#1,APPROACH,1.676A/A
757,2026-06-02 20:37:34,21.6750,11.38,1.043,9.070,A,#1,APPROACH,1.000A/A
758,2026-06-02 20:37:36,21.5500,8.89,1.043,9.070,A,#1,APPROACH,1.781A/A
759,2026-06-02 20:37:38,21.4250,8.89,1.421,16.920,A,#1,APPROACH,1.898A/A
760,2026-06-02 20:37:40,21.3000,8.89,1.421,16.920,A,#1,APPROACH,2.051A/A
761,2026-06-02 20:37:42,21.1500,8.89,1.421,16.920,A,#1,APPROACH,2.144A/A
762,2026-06-02 20:37:44,21.0250,12.00,1.421,16.920,A,#1,APPROACH,1.000A/A
763,2026-06-02 20:37:46,20.9000,12.00,1.013,9.110,A,#1,APPROACH,2.208A/A
764,2026-06-02 20:37:48,20.7750,12.00,1.013,9.110,A,#1,APPROACH,2.341A/A
765,2026-06-02 20:37:49,20.6500,12.00,1.013,9.110,A,#1,APPROACH,2.000A/A
766,2026-06-02 20:37:51,20.5500,12.00,1.013,9.110,A,#1,APPROACH,2.416A/A
767,2026-06-02 20:37:53,20.4250,12.00,1.408,16.740,A,#1,APPROACH,2.496A/A
768,2026-06-02 20:37:56,20.3375,12.00,1.408,16.740,A,#1,APPROACH,2.612A/A
769,2026-06-02 20:37:57,20.2125,12.00,1.408,16.740,A,#1,APPROACH,2.671A/A
770,2026-06-02 20:37:59,20.1125,12.00,1.408,16.740,A,#1,APPROACH,1.500A/A
771,2026-06-02 20:38:01,20.0125,12.00,1.403,16.668,A,#1,APPROACH,1.000A/A
772,2026-06-02 20:38:03,19.9000,12.00,1.403,16.668,A,#1,APPROACH,1.500A/A
773,2026-06-02 20:38:05,19.8000,12.00,1.403,16.668,A,#1,APPROACH,1.000A/A
774,2026-06-02 20:38:07,19.6750,9.06,1.403,16.668,A,#1,APPROACH,1.000A/A
775,2026-06-02 20:38:08,19.5500,9.06,1.000,9.220,A,#1,APPROACH,1.500A/A
776,2026-06-02 20:38:11,19.4625,9.06,1.000,9.220,A,#1,APPROACH,2.716A/A
777,2026-06-02 20:38:12,19.3375,9.06,1.000,9.220,A,#1,APPROACH,2.500A/A
778,2026-06-02 20:38:14,19.2375,12.00,1.000,9.220,A,#1,APPROACH,1.500A/A
779,2026-06-02 20:38:16,19.1625,12.00,1.406,16.716,A,#1,APPROACH,2.000A/A
780,2026-06-02 20:38:19,19.0750,12.00,1.406,16.716,A,#1,APPROACH,1.000A/A
781,2026-06-02 20:38:20,18.9500,12.00,1.406,16.716,A,#1,HOLDING,2.000A/A
782,2026-06-02 20:38:22,18.8875,12.00,1.406,16.716,OFF,#1,HOLDING,0.000A/OFF
783,2026-06-02 20:38:23,18.8875,12.00,1.406,16.716,OFF,#1,HOLDING,0.000A/OFF
784,2026-06-02 20:38:24,18.7875,12.00,1.406,16.716,OFF,#1,HOLDING,0.000A/OFF
785,2026-06-02 20:38:25,18.7875,12.00,1.406,8.364,OFF,#1,HOLDING,0.000A/OFF
786,2026-06-02 20:38:26,18.7125,12.00,1.406,8.364,OFF,#1,HOLDING,0.000A/OFF
787,2026-06-02 20:38:27,18.6125,12.00,1.406,8.364,OFF,#1,HOLDING,0.000A/OFF
788,2026-06-02 20:38:28,18.6125,12.00,1.406,8.364,OFF,#1,HOLDING,0.000A/OFF
789,2026-06-02 20:38:29,18.5250,12.00,1.406,8.364,A,#1,HOLDING,0.100A/A
790,2026-06-02 20:38:31,18.5250,12.00,0.000,0.185,A,#1,HOLDING,0.133A/A
791,2026-06-02 20:38:33,18.4375,12.00,0.000,0.185,A,#1,HOLDING,0.148A/A
792,2026-06-02 20:38:35,18.4375,12.00,0.000,0.185,A,#1,HOLDING,0.177A/A
793,2026-06-02 20:38:37,18.4375,2.31,0.000,0.185,A,#1,HOLDING,0.194A/A
794,2026-06-02 20:38:38,18.4375,2.31,0.194,0.475,A,#1,HOLDING,0.216A/A
795,2026-06-02 20:38:41,18.4750,2.31,0.194,0.475,A,#1,HOLDING,0.242A/A
796,2026-06-02 20:38:42,18.4750,2.31,0.194,0.475,A,#1,HOLDING,0.257A/A
797,2026-06-02 20:38:44,18.5000,2.87,0.194,0.475,A,#1,HOLDING,0.278A/A
798,2026-06-02 20:38:46,18.5375,2.87,0.278,0.850,A,#1,HOLDING,0.299A/A
799,2026-06-02 20:38:49,18.6000,2.87,0.278,0.850,A,#1,HOLDING,0.332A/A
800,2026-06-02 20:38:50,18.6000,2.87,0.278,0.850,A,#1,HOLDING,0.349A/A
801,2026-06-02 20:38:52,18.6250,3.54,0.278,0.850,A,#1,HOLDING,0.371A/A
802,2026-06-02 20:38:54,18.6875,3.54,0.371,1.406,A,#1,HOLDING,0.398A/A
803,2026-06-02 20:38:56,18.7625,3.54,0.371,1.406,A,#1,HOLDING,0.442A/A
804,2026-06-02 20:38:58,18.8125,3.54,0.371,1.406,A,#1,HOLDING,0.471A/A
805,2026-06-02 20:39:00,18.8125,4.46,0.371,1.406,A,#1,HOLDING,0.496A/A
806,2026-06-02 20:39:02,18.8500,4.46,0.482,2.375,A,#1,HOLDING,0.525A/A
807,2026-06-02 20:39:04,18.9250,4.46,0.482,2.375,A,#1,HOLDING,0.570A/A
808,2026-06-02 20:39:06,19.0000,4.46,0.482,2.375,A,#1,HOLDING,0.660A/A
809,2026-06-02 20:39:08,19.0000,5.86,0.482,2.375,A,#1,HOLDING,0.694A/A
810,2026-06-02 20:39:09,19.0125,5.86,0.675,4.358,A,#1,HOLDING,0.727A/A
811,2026-06-02 20:39:12,19.1250,5.86,0.675,4.358,A,#1,HOLDING,0.786A/A
812,2026-06-02 20:39:13,19.1250,5.86,0.675,4.358,A,#1,HOLDING,0.822A/A
813,2026-06-02 20:39:15,19.1250,7.16,0.675,4.358,A,#1,HOLDING,0.863A/A
814,2026-06-02 20:39:17,19.1250,7.16,0.841,6.593,A,#1,HOLDING,0.896A/A
815,2026-06-02 20:39:19,19.1875,7.16,0.841,6.593,A,#1,HOLDING,0.961A/A
816,2026-06-02 20:39:21,19.1875,7.16,0.841,6.593,A,#1,HOLDING,0.998A/A
817,2026-06-02 20:39:23,19.1875,8.51,0.841,6.593,A,#1,HOLDING,1.043A/A
818,2026-06-02 20:39:25,19.1625,8.51,1.022,9.407,A,#1,HOLDING,1.077A/A
819,2026-06-02 20:39:27,19.1500,8.51,1.022,9.407,A,#1,HOLDING,1.130A/A
820,2026-06-02 20:39:29,19.1500,8.51,1.022,9.407,A,#1,HOLDING,1.166A/A
821,2026-06-02 20:39:31,19.1250,9.75,1.022,9.407,A,#1,HOLDING,1.000A/A
822,2026-06-02 20:39:32,19.1250,9.75,1.045,8.800,A,#1,HOLDING,1.208A/A
823,2026-06-02 20:39:35,19.0625,9.75,1.045,8.800,A,#1,HOLDING,1.251A/A
824,2026-06-02 20:39:36,19.0625,9.75,1.045,8.800,A,#1,HOLDING,1.000A/A
825,2026-06-02 20:39:38,19.0125,8.63,1.045,8.800,A,#1,HOLDING,1.279A/A
826,2026-06-02 20:39:40,18.9625,8.63,1.260,13.825,A,#1,HOLDING,1.000A/A
827,2026-06-02 20:39:42,18.8750,8.63,1.260,13.825,A,#1,HOLDING,1.257A/A
828,2026-06-02 20:39:44,18.8750,8.63,1.260,13.825,A,#1,HOLDING,1.000A/A
829,2026-06-02 20:39:46,18.8250,8.71,1.260,13.825,A,#1,HOLDING,1.290A/A
830,2026-06-02 20:39:48,18.7750,8.71,1.262,14.138,A,#1,HOLDING,1.000A/A
831,2026-06-02 20:39:50,18.6875,8.71,1.262,14.138,A,#1,HOLDING,1.000A/A
832,2026-06-02 20:39:52,18.6875,8.71,1.262,14.138,A,#2,APPROACH,1.319A/A
833,2026-06-02 20:39:54,18.6125,4.21,1.262,14.138,B,#2,APPROACH,0.136A/B
834,2026-06-02 20:39:56,18.5500,4.21,0.041,14.138,B,#2,APPROACH,0.188A/B
835,2026-06-02 20:39:58,18.4625,4.21,0.041,0.000,B,#2,APPROACH,0.260A/B
836,2026-06-02 20:40:00,18.4125,4.21,0.041,0.000,B,#2,APPROACH,0.348A/B
837,2026-06-02 20:40:02,18.4125,4.21,0.041,0.000,B,#2,APPROACH,0.415A/B
838,2026-06-02 20:40:03,18.3750,2.78,0.041,0.000,B,#2,APPROACH,0.509A/B
839,2026-06-02 20:40:05,18.3500,2.78,0.498,1.868,B,#2,APPROACH,0.607A/B
840,2026-06-02 20:40:08,18.4000,2.78,0.498,1.868,B,#2,APPROACH,0.725A/B
841,2026-06-02 20:40:09,18.4000,2.78,0.498,1.868,B,#2,APPROACH,0.804A/B
842,2026-06-02 20:40:11,18.4125,5.97,0.498,1.868,B,#2,APPROACH,0.896A/B
